balance_id,period_end,business_unit_id,region,currency_code,cash_usd_m,accounts_receivable_usd_m,inventory_usd_m,accounts_payable_usd_m,net_fixed_assets_usd_m,total_debt_usd_m,outlier_flag
BS_202411_BU04_APAC,2024-11-30,BU04,Asia Pacific,USD,59.27,293.81,263.44,156.11,2155.45,1217.52,0
BS_202411_BU04_EU,2024-11-30,BU04,Europe,USD,63.9,339.38,304.61,199.12,2808.12,1419.45,0
BS_202411_BU04_LATAM,2024-11-30,BU04,Latin America,USD,24.36,131.01,111.65,74.31,896.04,483.59,0
BS_202411_BU04_NA,2024-11-30,BU04,North America,USD,79.87,413.43,393.26,234.12,3303.63,1802.66,0
BS_202411_BU05_APAC,2024-11-30,BU05,Asia Pacific,USD,92.87,192.61,1.29,59.58,340.87,876.85,0
BS_202411_BU05_EU,2024-11-30,BU05,Europe,USD,56.45,125.03,0.84,42.17,222.61,544.92,0
BS_202411_BU05_LATAM,2024-11-30,BU05,Latin America,USD,30.86,72.99,0.46,23.59,112.61,279.63,0
BS_202411_BU05_NA,2024-11-30,BU05,North America,USD,109.8,236.31,1.73,83.91,447.44,1119.13,0
BS_202412_BU01_APAC,2024-12-31,BU01,Asia Pacific,USD,132.81,357.79,5.64,118.81,841.06,1479.87,0
BS_202412_BU01_EU,2024-12-31,BU01,Europe,USD,93.25,254.56,4.02,92.44,630.89,1024.45,0
BS_202412_BU01_LATAM,2024-12-31,BU01,Latin America,USD,41.45,118.92,1.83,41.32,276.19,446.3,0
BS_202412_BU01_NA,2024-12-31,BU01,North America,USD,146.08,369.78,6.43,141.15,1046.37,1727.7,0
BS_202412_BU02_APAC,2024-12-31,BU02,Asia Pacific,USD,72.08,296.39,231.66,174.84,991.35,892.33,0
BS_202412_BU02_EU,2024-12-31,BU02,Europe,USD,73.66,295.29,234.53,179.01,1105.44,905.31,0
BS_202412_BU02_LATAM,2024-12-31,BU02,Latin America,USD,35.21,155.82,114.6,84.37,513.07,423.79,0
BS_202412_BU02_NA,2024-12-31,BU02,North America,USD,107.04,426.93,364.76,283.67,1665.29,1400.08,0
BS_202412_BU03_APAC,2024-12-31,BU03,Asia Pacific,USD,64.54,200.31,84.31,78.69,867.53,800.01,0
BS_202412_BU03_EU,2024-12-31,BU03,Europe,USD,74.49,243.03,99.35,99.86,1068.5,930.13,0
BS_202412_BU03_LATAM,2024-12-31,BU03,Latin America,USD,24.76,84.57,34.13,33.45,343.64,301.31,0
BS_202412_BU03_NA,2024-12-31,BU03,North America,USD,132.39,421.42,187.96,187.97,2018.7,1758.53,0
BS_202412_BU04_APAC,2024-12-31,BU04,Asia Pacific,USD,59.96,264.24,242.59,110.28,2157.77,1224.77,0
BS_202412_BU04_EU,2024-12-31,BU04,Europe,USD,65.42,306.63,280.57,133.45,2809.65,1426.7,0
BS_202412_BU04_LATAM,2024-12-31,BU04,Latin America,USD,23.95,116.5,102.41,48.91,896.73,486.77,0
BS_202412_BU04_NA,2024-12-31,BU04,North America,USD,82.4,385.18,365.32,184.6,3306.41,1817.96,0
BS_202412_BU05_APAC,2024-12-31,BU05,Asia Pacific,USD,95.59,196.61,1.33,60.71,343.43,892.82,0
BS_202412_BU05_EU,2024-12-31,BU05,Europe,USD,59.26,127.23,0.88,43.36,224.4,554.9,0
BS_202412_BU05_LATAM,2024-12-31,BU05,Latin America,USD,31.16,75.98,0.49,24.64,113.66,288.64,0
BS_202412_BU05_NA,2024-12-31,BU05,North America,USD,114.48,238.79,1.73,83.51,450.78,1138.79,0
BS_202501_BU01_APAC,2025-01-31,BU01,Asia Pacific,USD,134.77,337.1,5.45,109.97,848.28,1476.81,0
BS_202501_BU01_EU,2025-01-31,BU01,Europe,USD,96.13,230.94,3.74,81.73,633.14,1008.54,0
BS_202501_BU01_LATAM,2025-01-31,BU01,Latin America,USD,40.84,112.02,1.75,38.4,277.27,442.52,0
BS_202501_BU01_NA,2025-01-31,BU01,North America,USD,152.17,348.62,6.09,129.91,1050.28,1712.19,0
BS_202501_BU02_APAC,2025-01-31,BU02,Asia Pacific,USD,72.36,204.46,169.52,77.7,991.34,876.85,0
BS_202501_BU02_EU,2025-01-31,BU02,Europe,USD,75.59,209.6,175.38,86.45,1105.17,887.3,0
BS_202501_BU02_LATAM,2025-01-31,BU02,Latin America,USD,34.38,107.98,83.48,41.26,512.78,412.74,0
BS_202501_BU02_NA,2025-01-31,BU02,North America,USD,111.04,302.55,266.99,130.46,1664.6,1376.55,0
BS_202501_BU03_APAC,2025-01-31,BU03,Asia Pacific,USD,64.62,202.4,85.13,82.83,868.92,793.24,0
BS_202501_BU03_EU,2025-01-31,BU03,Europe,USD,76.37,243.31,100.34,105.79,1070.1,917.57,0
BS_202501_BU03_LATAM,2025-01-31,BU03,Latin America,USD,24.22,86.38,34.63,36.72,344.26,298.9,0
BS_202501_BU03_NA,2025-01-31,BU03,North America,USD,137.38,423.78,190.65,196.69,2021.64,1744.44,0
BS_202501_BU04_APAC,2025-01-31,BU04,Asia Pacific,USD,59.83,251.69,233.83,122.5,2159.15,1210.44,0
BS_202501_BU04_EU,2025-01-31,BU04,Europe,USD,66.4,292.92,274.79,153.34,2811.43,1408.58,0
BS_202501_BU04_LATAM,2025-01-31,BU04,Latin America,USD,23.3,110.86,96.63,50.99,897.37,480.83,0
BS_202501_BU04_NA,2025-01-31,BU04,North America,USD,85.16,363.1,346.2,185.35,3309.29,1798.84,0
BS_202501_BU05_APAC,2025-01-31,BU05,Asia Pacific,USD,96.9,179.15,1.24,53.54,345.23,891.26,0
BS_202501_BU05_EU,2025-01-31,BU05,Europe,USD,61.74,115.51,0.81,38.19,225.6,552.67,0
BS_202501_BU05_LATAM,2025-01-31,BU05,Latin America,USD,31.01,67.2,0.45,21.11,114.34,288.75,0
BS_202501_BU05_NA,2025-01-31,BU05,North America,USD,120.29,219.22,1.62,75.28,453.32,1137.85,0
BS_202502_BU01_APAC,2025-02-28,BU01,Asia Pacific,USD,135.26,383.98,5.97,126.99,856.39,1500.72,0
BS_202502_BU01_EU,2025-02-28,BU01,Europe,USD,98.04,250.83,4.01,90.35,635.61,1008.49,0
BS_202502_BU01_LATAM,2025-02-28,BU01,Latin America,USD,40.27,129.77,1.92,45.08,278.75,447.75,0
BS_202502_BU01_NA,2025-02-28,BU01,North America,USD,158.83,383.64,6.62,146.13,1055.26,1718.64,0
BS_202502_BU02_APAC,2025-02-28,BU02,Asia Pacific,USD,71.28,201.45,166.15,112.83,991.35,864.9,0
BS_202502_BU02_EU,2025-02-28,BU02,Europe,USD,76.39,217.02,175.68,135.68,1105.13,873.96,0
BS_202502_BU02_LATAM,2025-02-28,BU02,Latin America,USD,33.5,113.12,85.0,69.21,512.79,406.76,0
BS_202502_BU02_NA,2025-02-28,BU02,North America,USD,114.9,319.73,271.7,215.44,1664.64,1357.72,0
BS_202502_BU03_APAC,2025-02-28,BU03,Asia Pacific,USD,63.58,218.59,90.21,96.26,870.35,790.46,0
BS_202502_BU03_EU,2025-02-28,BU03,Europe,USD,77.21,263.38,107.19,124.61,1071.68,913.15,0
BS_202502_BU03_LATAM,2025-02-28,BU03,Latin America,USD,23.59,93.47,36.93,43.14,344.89,298.27,0
BS_202502_BU03_NA,2025-02-28,BU03,North America,USD,142.09,447.79,203.75,225.54,2025.41,1738.33,0
BS_202502_BU04_APAC,2025-02-28,BU04,Asia Pacific,USD,58.75,279.16,250.25,178.02,2161.48,1202.58,0
BS_202502_BU04_EU,2025-02-28,BU04,Europe,USD,66.29,321.85,302.68,226.81,2813.14,1394.21,0
BS_202502_BU04_LATAM,2025-02-28,BU04,Latin America,USD,22.67,130.08,107.94,91.46,898.74,478.27,0
BS_202502_BU04_NA,2025-02-28,BU04,North America,USD,87.95,399.37,373.03,282.0,3312.31,1786.17,0
BS_202502_BU05_APAC,2025-02-28,BU05,Asia Pacific,USD,96.82,196.92,1.37,61.14,347.38,898.9,0
BS_202502_BU05_EU,2025-02-28,BU05,Europe,USD,63.54,126.6,0.9,43.37,227.01,557.8,0
BS_202502_BU05_LATAM,2025-02-28,BU05,Latin America,USD,30.64,75.01,0.48,24.07,115.1,291.69,0
BS_202502_BU05_NA,2025-02-28,BU05,North America,USD,126.06,228.61,1.71,80.79,455.6,1144.32,0
BS_202503_BU01_APAC,2025-03-31,BU01,Asia Pacific,USD,135.01,384.97,6.05,127.2,866.66,1529.4,0
BS_202503_BU01_EU,2025-03-31,BU01,Europe,USD,98.73,249.51,4.0,89.48,639.02,1013.15,0
BS_202503_BU01_LATAM,2025-03-31,BU01,Latin America,USD,39.86,124.64,1.86,42.89,280.65,449.41,0
BS_202503_BU01_NA,2025-03-31,BU01,North America,USD,164.49,377.14,6.61,142.66,1061.95,1726.58,0
BS_202503_BU02_APAC,2025-03-31,BU02,Asia Pacific,USD,69.72,201.52,160.69,114.74,992.72,862.45,0
BS_202503_BU02_EU,2025-03-31,BU02,Europe,USD,76.33,217.19,172.1,134.47,1106.04,870.52,0
BS_202503_BU02_LATAM,2025-03-31,BU02,Latin America,USD,32.87,110.1,81.04,61.87,513.41,407.06,0
BS_202503_BU02_NA,2025-03-31,BU02,North America,USD,117.62,305.94,256.73,185.44,1666.3,1350.27,0
BS_202503_BU03_APAC,2025-03-31,BU03,Asia Pacific,USD,62.12,210.69,88.92,83.82,872.56,789.69,0
BS_202503_BU03_EU,2025-03-31,BU03,Europe,USD,76.83,251.48,103.54,101.67,1073.86,908.37,0
BS_202503_BU03_LATAM,2025-03-31,BU03,Latin America,USD,23.11,88.25,35.07,33.96,345.69,298.09,0
BS_202503_BU03_NA,2025-03-31,BU03,North America,USD,146.16,423.06,199.8,188.93,2030.25,1738.33,0
BS_202503_BU04_APAC,2025-03-31,BU04,Asia Pacific,USD,57.17,278.88,252.64,154.94,2165.22,1203.15,0
BS_202503_BU04_EU,2025-03-31,BU04,Europe,USD,65.3,325.52,311.74,192.75,2815.7,1395.66,0
BS_202503_BU04_LATAM,2025-03-31,BU04,Latin America,USD,22.15,125.53,104.51,63.29,900.35,481.86,0
BS_202503_BU04_NA,2025-03-31,BU04,North America,USD,89.77,378.54,365.29,214.24,3317.23,1783.74,0
BS_202503_BU05_APAC,2025-03-31,BU05,Asia Pacific,USD,95.99,193.97,1.35,59.65,350.44,910.6,0
BS_202503_BU05_EU,2025-03-31,BU05,Europe,USD,64.54,123.97,0.88,42.07,228.95,565.73,0
BS_202503_BU05_LATAM,2025-03-31,BU05,Latin America,USD,30.34,70.55,0.46,22.62,116.12,292.65,0
BS_202503_BU05_NA,2025-03-31,BU05,North America,USD,131.12,405.59,1.72,80.1,459.62,1156.06,1
BS_202504_BU01_APAC,2025-04-30,BU01,Asia Pacific,USD,133.52,382.02,6.06,125.66,876.03,1602.66,0
BS_202504_BU01_EU,2025-04-30,BU01,Europe,USD,98.11,264.67,4.28,96.14,643.37,1058.5,0
BS_202504_BU01_LATAM,2025-04-30,BU01,Latin America,USD,39.9,125.19,1.87,43.09,282.4,468.92,0
BS_202504_BU01_NA,2025-04-30,BU01,North America,USD,168.19,399.32,6.96,150.03,1069.08,1802.95,0
BS_202504_BU02_APAC,2025-04-30,BU02,Asia Pacific,USD,67.86,196.92,162.46,122.37,994.09,888.93,0
BS_202504_BU02_EU,2025-04-30,BU02,Europe,USD,74.92,217.91,174.04,140.44,1106.63,897.0,0
BS_202504_BU02_LATAM,2025-04-30,BU02,Latin America,USD,32.54,112.23,82.31,69.62,514.0,419.92,0
BS_202504_BU02_NA,2025-04-30,BU02,North America,USD,119.16,318.76,273.09,234.9,1667.75,1396.15,0
BS_202504_BU03_APAC,2025-04-30,BU03,Asia Pacific,USD,60.45,209.36,89.3,85.81,874.59,815.0,0
BS_202504_BU03_EU,2025-04-30,BU03,Europe,USD,75.44,250.49,106.05,111.35,1075.65,934.99,0
BS_202504_BU03_LATAM,2025-04-30,BU03,Latin America,USD,22.92,91.76,35.68,39.0,346.52,308.16,0
BS_202504_BU03_NA,2025-04-30,BU03,North America,USD,148.01,442.87,204.39,206.51,2034.58,1797.24,0
BS_202504_BU04_APAC,2025-04-30,BU04,Asia Pacific,USD,55.44,287.17,261.32,168.9,2169.27,1242.89,0
BS_202504_BU04_EU,2025-04-30,BU04,Europe,USD,63.08,334.7,324.41,200.04,2817.33,1435.5,0
BS_202504_BU04_LATAM,2025-04-30,BU04,Latin America,USD,21.8,124.98,104.85,68.52,901.72,495.74,0
BS_202504_BU04_NA,2025-04-30,BU04,North America,USD,90.65,404.53,390.65,278.24,3322.93,1841.44,0
BS_202504_BU05_APAC,2025-04-30,BU05,Asia Pacific,USD,94.68,194.51,1.36,59.8,353.17,954.86,0
BS_202504_BU05_EU,2025-04-30,BU05,Europe,USD,64.3,126.42,0.9,42.44,230.61,592.03,0
BS_202504_BU05_LATAM,2025-04-30,BU05,Latin America,USD,30.46,71.71,0.46,23.03,117.03,306.37,0
BS_202504_BU05_NA,2025-04-30,BU05,North America,USD,134.32,233.83,1.79,82.75,463.0,1210.62,0
BS_202505_BU01_APAC,2025-05-31,BU01,Asia Pacific,USD,133.29,373.74,6.01,123.97,886.1,1702.64,0
BS_202505_BU01_EU,2025-05-31,BU01,Europe,USD,96.38,260.03,4.17,92.27,647.54,1114.19,0
BS_202505_BU01_LATAM,2025-05-31,BU01,Latin America,USD,40.51,123.26,1.83,42.39,284.32,492.85,0
BS_202505_BU01_NA,2025-05-31,BU01,North America,USD,169.15,393.29,6.87,145.9,1076.58,1900.95,0
BS_202505_BU02_APAC,2025-05-31,BU02,Asia Pacific,USD,66.45,206.62,168.28,133.23,996.12,929.85,0
BS_202505_BU02_EU,2025-05-31,BU02,Europe,USD,73.25,231.53,187.81,167.85,1108.84,940.44,0
BS_202505_BU02_LATAM,2025-05-31,BU02,Latin America,USD,32.74,115.53,83.05,70.64,514.83,439.25,0
BS_202505_BU02_NA,2025-05-31,BU02,North America,USD,118.7,317.32,278.32,220.94,1670.28,1467.42,0
BS_202505_BU03_APAC,2025-05-31,BU03,Asia Pacific,USD,59.12,201.8,84.55,75.11,876.67,851.91,0
BS_202505_BU03_EU,2025-05-31,BU03,Europe,USD,73.56,246.97,103.63,102.35,1078.03,980.0,0
BS_202505_BU03_LATAM,2025-05-31,BU03,Latin America,USD,23.11,88.22,34.1,34.39,347.36,322.34,0
BS_202505_BU03_NA,2025-05-31,BU03,North America,USD,147.96,436.0,202.13,193.97,2039.41,1884.94,0
BS_202505_BU04_APAC,2025-05-31,BU04,Asia Pacific,USD,54.14,283.32,254.27,142.26,2173.97,1302.64,0
BS_202505_BU04_EU,2025-05-31,BU04,Europe,USD,60.17,326.85,322.6,171.53,2819.75,1488.55,0
BS_202505_BU04_LATAM,2025-05-31,BU04,Latin America,USD,21.89,125.71,104.26,68.14,903.47,517.35,0
BS_202505_BU04_NA,2025-05-31,BU04,North America,USD,90.43,405.42,398.55,253.7,3329.73,1937.03,0
BS_202505_BU05_APAC,2025-05-31,BU05,Asia Pacific,USD,93.85,191.92,1.34,59.14,356.2,1011.3,0
BS_202505_BU05_EU,2025-05-31,BU05,Europe,USD,63.59,131.72,0.91,44.01,232.65,629.59,0
BS_202505_BU05_LATAM,2025-05-31,BU05,Latin America,USD,30.91,69.34,0.44,22.12,117.85,322.12,0
BS_202505_BU05_NA,2025-05-31,BU05,North America,USD,134.55,227.91,1.76,80.0,466.44,1273.48,0
BS_202506_BU01_APAC,2025-06-30,BU01,Asia Pacific,USD,134.07,380.94,6.23,129.1,896.31,1814.26,0
BS_202506_BU01_EU,2025-06-30,BU01,Europe,USD,94.7,277.4,4.42,99.96,651.9,1189.08,0
BS_202506_BU01_LATAM,2025-06-30,BU01,Latin America,USD,41.81,128.64,1.88,44.53,286.41,522.65,0
BS_202506_BU01_NA,2025-06-30,BU01,North America,USD,167.59,418.1,7.37,158.48,1084.4,2012.78,0
BS_202506_BU02_APAC,2025-06-30,BU02,Asia Pacific,USD,65.8,218.11,173.41,139.22,997.96,978.62,0
BS_202506_BU02_EU,2025-06-30,BU02,Europe,USD,71.15,239.85,194.46,164.48,1110.63,992.06,0
BS_202506_BU02_LATAM,2025-06-30,BU02,Latin America,USD,33.41,120.56,86.61,78.15,515.68,460.61,0
BS_202506_BU02_NA,2025-06-30,BU02,North America,USD,116.52,319.04,290.12,234.17,1672.62,1545.31,0
BS_202506_BU03_APAC,2025-06-30,BU03,Asia Pacific,USD,58.68,209.94,87.19,89.6,878.43,895.78,0
BS_202506_BU03_EU,2025-06-30,BU03,Europe,USD,71.65,251.8,107.31,115.1,1080.41,1031.05,0
BS_202506_BU03_LATAM,2025-06-30,BU03,Latin America,USD,23.71,91.89,35.23,40.09,348.23,339.65,0
BS_202506_BU03_NA,2025-06-30,BU03,North America,USD,146.24,446.66,210.11,215.47,2043.65,1991.71,0
BS_202506_BU04_APAC,2025-06-30,BU04,Asia Pacific,USD,53.54,292.51,257.55,162.22,2178.16,1367.49,0
BS_202506_BU04_EU,2025-06-30,BU04,Europe,USD,57.23,331.18,325.58,179.22,2821.35,1544.4,0
BS_202506_BU04_LATAM,2025-06-30,BU04,Latin America,USD,22.38,131.15,107.96,78.42,905.04,543.9,0
BS_202506_BU04_NA,2025-06-30,BU04,North America,USD,88.7,422.52,412.76,271.89,3336.2,2043.19,0
BS_202506_BU05_APAC,2025-06-30,BU05,Asia Pacific,USD,93.49,193.47,1.34,59.78,358.93,1073.13,0
BS_202506_BU05_EU,2025-06-30,BU05,Europe,USD,62.77,137.71,0.96,46.68,234.94,675.78,0
BS_202506_BU05_LATAM,2025-06-30,BU05,Latin America,USD,31.84,72.98,0.46,23.54,118.83,342.39,0
BS_202506_BU05_NA,2025-06-30,BU05,North America,USD,133.9,258.43,1.95,91.44,471.06,1368.55,0
BS_202507_BU01_APAC,2025-07-31,BU01,Asia Pacific,USD,137.23,368.64,5.87,120.88,906.39,1934.65,0
BS_202507_BU01_EU,2025-07-31,BU01,Europe,USD,93.75,263.0,4.22,94.19,656.16,1263.11,0
BS_202507_BU01_LATAM,2025-07-31,BU01,Latin America,USD,43.57,121.75,1.78,41.25,288.03,553.26,0
BS_202507_BU01_NA,2025-07-31,BU01,North America,USD,164.66,385.07,6.88,142.56,1090.83,2129.63,0
BS_202507_BU02_APAC,2025-07-31,BU02,Asia Pacific,USD,66.29,207.03,165.42,113.29,999.3,1031.21,0
BS_202507_BU02_EU,2025-07-31,BU02,Europe,USD,69.99,234.66,190.26,142.94,1112.09,1051.48,0
BS_202507_BU02_LATAM,2025-07-31,BU02,Latin America,USD,34.39,115.43,85.27,67.89,516.28,483.59,0
BS_202507_BU02_NA,2025-07-31,BU02,North America,USD,113.51,311.5,287.57,208.99,1674.7,1629.7,0
BS_202507_BU03_APAC,2025-07-31,BU03,Asia Pacific,USD,59.32,202.23,83.91,78.28,880.2,945.6,0
BS_202507_BU03_EU,2025-07-31,BU03,Europe,USD,70.13,234.12,102.14,95.27,1082.41,1084.28,0
BS_202507_BU03_LATAM,2025-07-31,BU03,Latin America,USD,24.49,87.57,33.98,34.71,348.9,357.53,0
BS_202507_BU03_NA,2025-07-31,BU03,North America,USD,142.54,430.01,199.58,178.76,2047.35,2100.59,0
BS_202507_BU04_APAC,2025-07-31,BU04,Asia Pacific,USD,53.69,266.85,236.33,111.97,2180.79,1436.44,0
BS_202507_BU04_EU,2025-07-31,BU04,Europe,USD,54.44,289.12,288.83,101.18,2822.04,1596.49,0
BS_202507_BU04_LATAM,2025-07-31,BU04,Latin America,USD,23.08,123.87,102.66,59.28,906.38,575.0,0
BS_202507_BU04_NA,2025-07-31,BU04,North America,USD,86.24,383.96,382.65,181.45,3341.0,2157.66,0
BS_202507_BU05_APAC,2025-07-31,BU05,Asia Pacific,USD,94.96,195.97,1.31,58.92,362.12,1139.29,0
BS_202507_BU05_EU,2025-07-31,BU05,Europe,USD,61.93,128.47,0.88,41.59,236.56,717.41,0
BS_202507_BU05_LATAM,2025-07-31,BU05,Latin America,USD,33.22,72.93,0.46,23.18,119.86,364.07,0
BS_202507_BU05_NA,2025-07-31,BU05,North America,USD,132.32,256.09,1.95,89.21,475.44,1466.26,0
BS_202508_BU01_APAC,2025-08-31,BU01,Asia Pacific,USD,143.18,382.05,6.03,127.13,916.31,2065.13,0
BS_202508_BU01_EU,2025-08-31,BU01,Europe,USD,93.97,265.97,4.2,95.18,660.0,1335.56,0
BS_202508_BU01_LATAM,2025-08-31,BU01,Latin America,USD,45.48,122.06,1.81,41.83,289.54,584.7,0
BS_202508_BU01_NA,2025-08-31,BU01,North America,USD,161.69,392.95,6.95,147.01,1096.59,2254.53,0
BS_202508_BU02_APAC,2025-08-31,BU02,Asia Pacific,USD,67.63,207.57,172.75,132.9,1000.23,1074.21,0
BS_202508_BU02_EU,2025-08-31,BU02,Europe,USD,69.72,241.05,200.01,164.65,1113.28,1103.86,0
BS_202508_BU02_LATAM,2025-08-31,BU02,Latin America,USD,35.6,117.8,91.81,80.03,516.71,507.49,0
BS_202508_BU02_NA,2025-08-31,BU02,North America,USD,110.67,324.46,306.12,242.85,1676.69,1712.1,0
BS_202508_BU03_APAC,2025-08-31,BU03,Asia Pacific,USD,60.99,211.41,85.6,88.33,881.8,994.76,0
BS_202508_BU03_EU,2025-08-31,BU03,Europe,USD,69.74,244.27,103.74,108.94,1084.25,1138.91,0
BS_202508_BU03_LATAM,2025-08-31,BU03,Latin America,USD,25.38,90.97,34.92,39.33,349.6,375.49,0
BS_202508_BU03_NA,2025-08-31,BU03,North America,USD,138.74,430.41,197.7,190.47,2050.16,2202.68,0
BS_202508_BU04_APAC,2025-08-31,BU04,Asia Pacific,USD,54.85,262.67,233.21,136.95,2182.83,1497.16,0
BS_202508_BU04_EU,2025-08-31,BU04,Europe,USD,52.73,281.1,277.08,126.42,2822.43,1634.9,0
BS_202508_BU04_LATAM,2025-08-31,BU04,Latin America,USD,23.85,122.26,101.28,64.24,907.28,602.34,0
BS_202508_BU04_NA,2025-08-31,BU04,North America,USD,83.37,368.01,365.65,191.49,3344.14,2246.83,0
BS_202508_BU05_APAC,2025-08-31,BU05,Asia Pacific,USD,98.59,245.82,1.39,64.53,368.91,1218.72,0
BS_202508_BU05_EU,2025-08-31,BU05,Europe,USD,61.94,151.31,0.89,43.62,240.25,760.16,0
BS_202508_BU05_LATAM,2025-08-31,BU05,Latin America,USD,34.83,85.85,0.47,23.89,122.01,387.96,0
BS_202508_BU05_NA,2025-08-31,BU05,North America,USD,130.68,290.38,1.94,87.35,483.41,1567.16,0
BS_202509_BU01_APAC,2025-09-30,BU01,Asia Pacific,USD,150.83,428.38,6.54,144.41,927.03,2218.84,0
BS_202509_BU01_EU,2025-09-30,BU01,Europe,USD,96.07,296.46,4.53,108.07,664.2,1423.35,0
BS_202509_BU01_LATAM,2025-09-30,BU01,Latin America,USD,47.32,139.04,2.02,48.58,291.48,625.75,0
BS_202509_BU01_NA,2025-09-30,BU01,North America,USD,159.91,426.67,7.39,162.73,1103.08,2393.86,0
BS_202509_BU02_APAC,2025-09-30,BU02,Asia Pacific,USD,69.71,225.64,195.81,165.59,1001.59,1125.75,0
BS_202509_BU02_EU,2025-09-30,BU02,Europe,USD,70.78,265.54,230.17,211.73,1115.2,1164.85,0
BS_202509_BU02_LATAM,2025-09-30,BU02,Latin America,USD,36.48,125.48,103.59,92.85,517.12,533.04,0
BS_202509_BU02_NA,2025-09-30,BU02,North America,USD,108.13,333.91,331.82,260.64,1678.11,1796.99,0
BS_202509_BU03_APAC,2025-09-30,BU03,Asia Pacific,USD,63.27,219.23,88.88,94.63,883.67,1048.88,0
BS_202509_BU03_EU,2025-09-30,BU03,Europe,USD,70.63,258.58,106.73,117.47,1085.76,1202.58,0
BS_202509_BU03_LATAM,2025-09-30,BU03,Latin America,USD,26.12,94.25,36.43,41.9,350.09,395.4,0
BS_202509_BU03_NA,2025-09-30,BU03,North America,USD,136.03,443.52,202.69,209.68,2052.99,2311.95,0
BS_202509_BU04_APAC,2025-09-30,BU04,Asia Pacific,USD,56.7,297.81,258.97,202.0,2186.36,1571.39,0
BS_202509_BU04_EU,2025-09-30,BU04,Europe,USD,52.02,313.28,298.6,197.11,2822.69,1679.52,0
BS_202509_BU04_LATAM,2025-09-30,BU04,Latin America,USD,24.46,131.81,108.33,83.97,908.43,630.35,0
BS_202509_BU04_NA,2025-09-30,BU04,North America,USD,81.11,402.45,385.09,269.74,3348.24,2340.02,0
BS_202509_BU05_APAC,2025-09-30,BU05,Asia Pacific,USD,103.42,301.25,1.45,67.49,380.04,1310.04,0
BS_202509_BU05_EU,2025-09-30,BU05,Europe,USD,63.29,187.65,0.95,47.66,246.72,812.35,0
BS_202509_BU05_LATAM,2025-09-30,BU05,Latin America,USD,36.24,102.95,0.49,24.63,125.62,415.31,0
BS_202509_BU05_NA,2025-09-30,BU05,North America,USD,129.44,343.79,1.95,89.22,495.55,1669.16,0
BS_202510_BU01_APAC,2025-10-31,BU01,Asia Pacific,USD,158.4,406.04,6.39,134.86,936.66,2324.92,0
BS_202510_BU01_EU,2025-10-31,BU01,Europe,USD,99.44,282.07,4.36,100.58,667.6,1485.74,0
BS_202510_BU01_LATAM,2025-10-31,BU01,Latin America,USD,48.62,136.94,2.04,47.21,293.14,655.9,0
BS_202510_BU01_NA,2025-10-31,BU01,North America,USD,160.41,407.57,7.11,152.62,1108.46,2494.5,0
BS_202510_BU02_APAC,2025-10-31,BU02,Asia Pacific,USD,71.89,251.68,214.53,174.7,1003.88,1171.27,0
BS_202510_BU02_EU,2025-10-31,BU02,Europe,USD,72.64,277.08,238.31,187.32,1117.14,1217.58,0
BS_202510_BU02_LATAM,2025-10-31,BU02,Latin America,USD,37.1,141.93,116.42,104.18,518.32,556.86,0
BS_202510_BU02_NA,2025-10-31,BU02,North America,USD,107.15,355.93,349.19,265.08,1680.84,1861.19,0
BS_202510_BU03_APAC,2025-10-31,BU03,Asia Pacific,USD,65.69,219.75,89.32,90.14,885.3,1088.41,0
BS_202510_BU03_EU,2025-10-31,BU03,Europe,USD,72.33,249.09,103.68,104.08,1087.05,1242.1,0
BS_202510_BU03_LATAM,2025-10-31,BU03,Latin America,USD,26.52,92.27,36.08,37.89,350.53,408.9,0
BS_202510_BU03_NA,2025-10-31,BU03,North America,USD,135.85,448.08,203.8,206.17,2055.81,2402.45,0
BS_202510_BU04_APAC,2025-10-31,BU04,Asia Pacific,USD,58.13,287.91,254.15,149.25,2189.43,1626.14,0
BS_202510_BU04_EU,2025-10-31,BU04,Europe,USD,51.9,307.05,292.67,149.15,2822.21,1704.93,0
BS_202510_BU04_LATAM,2025-10-31,BU04,Latin America,USD,24.71,130.24,108.99,72.45,909.63,653.25,0
BS_202510_BU04_NA,2025-10-31,BU04,North America,USD,80.02,403.24,381.36,233.84,3351.62,2414.37,0
BS_202510_BU05_APAC,2025-10-31,BU05,Asia Pacific,USD,108.75,256.46,1.45,66.1,386.27,1369.29,0
BS_202510_BU05_EU,2025-10-31,BU05,Europe,USD,65.63,165.19,0.95,47.87,250.38,843.96,0
BS_202510_BU05_LATAM,2025-10-31,BU05,Latin America,USD,37.3,90.91,0.51,25.23,127.73,433.16,0
BS_202510_BU05_NA,2025-10-31,BU05,North America,USD,130.13,288.89,1.93,88.03,502.76,1731.79,0
BS_202511_BU01_APAC,2025-11-30,BU01,Asia Pacific,USD,165.1,441.67,6.9,148.36,946.43,2400.17,0
BS_202511_BU01_EU,2025-11-30,BU01,Europe,USD,104.08,303.68,4.63,108.91,671.54,1535.63,0
BS_202511_BU01_LATAM,2025-11-30,BU01,Latin America,USD,49.27,141.76,2.18,49.55,295.0,676.23,0
BS_202511_BU01_NA,2025-11-30,BU01,North America,USD,164.45,443.75,7.56,167.85,1113.99,2574.75,0
